	Unnamed: 0	Unnamed: 0.1	pdb	chain	alpha helix %	helix %	coil %	bridge %	coil %.1	strand %	turn %	radius of gyration	length of chain	percentages	number of chains	label
440	440	440	2v7q	B	0.388308977035	0.0438413361169	0.181628392484	0.0208768267223	0.181628392484	0.189979123173	0.175365344468	621.142773685	479	0.167658382919	9	r
441	441	441	2v7q	E	0.359139784946	0.0322580645161	0.161290322581	0.00860215053763	0.161290322581	0.212903225806	0.225806451613	622.728577778	465	0.162758137907	9	r
442	442	442	2v7q	D	0.339019189765	0.0533049040512	0.159914712154	0.0127931769723	0.159914712154	0.206823027719	0.228144989339	625.27336332	469	0.16415820791	9	r
443	443	443	2v7q	G	0.274809160305	0.0229007633588	0.0916030534351	0.0229007633588	0.0916030534351	0.473282442748	0.114503816794	264.756887594	131	0.0458522926146	9	r
444	444	444	2v7q	F	0.619771863118	0.0114068441065	0.114068441065	0.0	0.114068441065	0.144486692015	0.110266159696	725.287855436	263	0.0920546027301	9	r
445	445	445	2v7q	I	0.790697674419	0.0	0.139534883721	0.0	0.139534883721	0.0	0.0697674418605	274.112738607	43	0.0150507525376	9	r
446	446	446	2v7q	H	0.531914893617	0.0	0.297872340426	0.0212765957447	0.297872340426	0.063829787234	0.0851063829787	207.760644179	47	0.0164508225411	9	r
447	447	447	3ft7	A	0.630434782609	0.0	0.195652173913	0.0217391304348	0.195652173913	0.0652173913043	0.0869565217391	133.174246775	46	0.505494505495	2	p
448	448	448	3ft7	B	0.666666666667	0.0	0.244444444444	0.0222222222222	0.244444444444	0.0666666666667	0.0	126.907342891	45	0.494505494505	2	p
449	449	449	5aby	A	0.252808988764	0.0505617977528	0.129213483146	0.00561797752809	0.129213483146	0.308988764045	0.252808988764	235.368933601	178	0.820276497696	2	r
450	450	450	5aby	B	0.512820512821	0.0769230769231	0.384615384615	0.025641025641	0.384615384615	0.0	0.0	202.59013365	39	0.179723502304	2	p
451	451	451	3mod	A	0.0	0.0632911392405	0.168776371308	0.0295358649789	0.168776371308	0.506329113924	0.232067510549	608.010991349	237	0.512987012987	3	r
452	452	452	3mod	C	0.0	0.0	0.272727272727	0.0	0.272727272727	0.181818181818	0.545454545455	51.8350426446	11	0.0238095238095	3	p
453	453	453	3mod	B	0.0560747663551	0.0140186915888	0.154205607477	0.0280373831776	0.154205607477	0.514018691589	0.233644859813	495.757897716	214	0.463203463203	3	r
454	454	454	3f9w	A	0.223602484472	0.0434782608696	0.198757763975	0.0124223602484	0.198757763975	0.341614906832	0.180124223602	267.126794879	161	0.952662721893	2	r
455	455	455	3f9w	B	0.0	0.0	0.75	0.0	0.75	0.25	0.0	55.7166514531	8	0.0473372781065	2	p
456	456	456	3moa	A	0.0	0.0720338983051	0.186440677966	0.0296610169492	0.186440677966	0.5	0.21186440678	599.002796162	236	0.511930585683	3	r
457	457	457	3moa	C	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.166666666667	0.75	63.0375796597	12	0.0260303687636	3	p
458	458	458	3moa	B	0.0516431924883	0.0140845070423	0.154929577465	0.0281690140845	0.154929577465	0.516431924883	0.234741784038	484.841630743	213	0.462039045553	3	r
459	459	459	3fg5	A	0.421487603306	0.0743801652893	0.247933884298	0.00826446280992	0.247933884298	0.099173553719	0.148760330579	195.985601855	121	0.960317460317	2	r
460	460	460	3fg5	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	19.46479016	5	0.0396825396825	2	p
461	461	461	1q4q	A	0.455445544554	0.029702970297	0.138613861386	0.0	0.138613861386	0.118811881188	0.257425742574	190.057570296	101	0.935185185185	2	r
462	462	462	1q4q	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	38.9946789388	7	0.0648148148148	2	p
463	463	463	1q4v	A	0.366666666667	0.0	0.4	0.0	0.4	0.1	0.133333333333	93.6693937256	30	0.3	4	p
464	464	464	1q4v	C	0.0	0.2	0.266666666667	0.0666666666667	0.266666666667	0.0	0.466666666667	59.152852375	20	0.2	4	p
465	465	465	1q4v	B	0.533333333333	0.0	0.233333333333	0.0333333333333	0.233333333333	0.0666666666667	0.133333333333	110.178836511	30	0.3	4	r
466	466	466	1q4v	D	0.2	0.15	0.15	0.05	0.15	0.0	0.45	62.8605576875	20	0.2	4	p
467	467	467	2qdq	A	0.970588235294	0.0	0.0294117647059	0.0	0.0294117647059	0.0	0.0	222.110719331	34	0.507462686567	2	p
468	468	468	2qdq	B	0.939393939394	0.0	0.0606060606061	0.0	0.0606060606061	0.0	0.0	210.471087133	33	0.492537313433	2	p
469	469	469	2f7x	A	0.360119047619	0.0446428571429	0.238095238095	0.014880952381	0.238095238095	0.145833333333	0.196428571429	394.034329904	336	0.943820224719	2	r
470	470	470	2f7x	B	0.35	0.0	0.4	0.05	0.4	0.0	0.2	116.769831542	20	0.0561797752809	2	p
471	471	471	4o1v	A	0.0354609929078	0.063829787234	0.120567375887	0.0141843971631	0.120567375887	0.539007092199	0.22695035461	230.16607749	141	0.952702702703	2	r
472	472	472	4o1v	B	0.0	0.0	0.714285714286	0.0	0.714285714286	0.285714285714	0.0	40.9471899184	7	0.0472972972973	2	p
473	473	473	2wwz	A	0.157894736842	0.0921052631579	0.171052631579	0.0263157894737	0.171052631579	0.315789473684	0.236842105263	123.842287844	76	0.422222222222	3	r
474	474	474	2wwz	C	0.0	0.0	0.25	0.0625	0.25	0.125	0.5625	75.4475333896	32	0.177777777778	3	r
475	475	475	2wwz	B	0.166666666667	0.0972222222222	0.138888888889	0.0277777777778	0.138888888889	0.333333333333	0.236111111111	112.662865063	72	0.4	3	r
476	476	476	3emh	A	0.0	0.01	0.19	0.0	0.19	0.543333333333	0.256666666667	299.132329099	300	0.980392156863	2	r
477	477	477	3emh	B	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.666666666667	17.0825921667	6	0.0196078431373	2	p
478	478	478	4c5q	A	0.875	0.0	0.125	0.0	0.125	0.0	0.0	617.171977054	56	0.267942583732	4	r
479	479	479	4c5q	C	0.941176470588	0.0	0.0588235294118	0.0	0.0588235294118	0.0	0.0	503.195979181	51	0.244019138756	4	p
480	480	480	4c5q	B	0.890909090909	0.0	0.109090909091	0.0	0.109090909091	0.0	0.0	589.444806199	55	0.263157894737	4	r
481	481	481	4c5q	D	0.978723404255	0.0	0.0212765957447	0.0	0.0212765957447	0.0	0.0	434.131539797	47	0.224880382775	4	p
482	482	482	2vpe	A	0.229508196721	0.0491803278689	0.196721311475	0.0327868852459	0.196721311475	0.180327868852	0.311475409836	121.467880855	61	0.628865979381	3	r
483	483	483	2vpe	C	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.666666666667	20.5433640278	6	0.0618556701031	3	p
484	484	484	2vpe	B	0.433333333333	0.0	0.466666666667	0.0	0.466666666667	0.1	0.0	105.673252009	30	0.309278350515	3	r
485	485	485	2vpg	A	0.222222222222	0.047619047619	0.238095238095	0.0	0.238095238095	0.238095238095	0.253968253968	138.377424138	63	0.642857142857	3	r
486	486	486	2vpg	C	0.0	0.0	0.4	0.0	0.4	0.0	0.6	21.55389528	5	0.0510204081633	3	p
487	487	487	2vpg	B	0.433333333333	0.0	0.466666666667	0.0	0.466666666667	0.1	0.0	102.816635771	30	0.30612244898	3	r
488	488	488	2f7e	A	0.360119047619	0.0446428571429	0.232142857143	0.014880952381	0.232142857143	0.14880952381	0.199404761905	392.621250105	336	0.943820224719	2	r
489	489	489	2f7e	B	0.35	0.0	0.4	0.05	0.4	0.0	0.2	118.154187502	20	0.0561797752809	2	p
490	490	490	2vpb	A	0.228070175439	0.0701754385965	0.19298245614	0.0350877192982	0.19298245614	0.19298245614	0.280701754386	112.528467122	57	0.619565217391	2	r
491	491	491	2vpb	B	0.371428571429	0.0	0.428571428571	0.0	0.428571428571	0.0857142857143	0.114285714286	150.811808749	35	0.380434782609	2	p
492	492	492	2otu	A	0.0	0.0762711864407	0.161016949153	0.0254237288136	0.161016949153	0.533898305085	0.203389830508	178.083741624	118	0.483606557377	3	r
493	493	493	2otu	C	0.0	0.0	0.909090909091	0.0909090909091	0.909090909091	0.0	0.0	96.7978536033	11	0.0450819672131	3	p
494	494	494	2otu	B	0.0	0.0521739130435	0.191304347826	0.0260869565217	0.191304347826	0.460869565217	0.269565217391	191.296316063	115	0.47131147541	3	r
495	495	495	3nx8	A	0.342342342342	0.0780780780781	0.231231231231	0.00900900900901	0.231231231231	0.153153153153	0.186186186186	389.518716612	333	0.948717948718	2	r
496	496	496	3nx8	B	0.388888888889	0.0	0.388888888889	0.0	0.388888888889	0.0	0.222222222222	86.9079270309	18	0.0512820512821	2	p
497	497	497	3bin	A	0.341637010676	0.0213523131673	0.11743772242	0.00711743772242	0.11743772242	0.252669039146	0.259786476868	434.579699414	281	0.975694444444	2	r
498	498	498	3bin	B	0.0	0.0	0.571428571429	0.0	0.571428571429	0.428571428571	0.0	39.3366272653	7	0.0243055555556	2	p
499	499	499	4f0o	A	0.4	0.1	0.333333333333	0.0	0.333333333333	0.166666666667	0.0	95.0747419356	30	0.29702970297	4	r
500	500	500	4f0o	C	0.571428571429	0.0	0.142857142857	0.047619047619	0.142857142857	0.0952380952381	0.142857142857	59.3809642086	21	0.207920792079	4	p
501	501	501	4f0o	B	0.413793103448	0.103448275862	0.310344827586	0.0344827586207	0.310344827586	0.137931034483	0.0	91.3439479239	29	0.287128712871	4	r
502	502	502	4f0o	D	0.619047619048	0.0	0.238095238095	0.047619047619	0.238095238095	0.0952380952381	0.0	63.8615372562	21	0.207920792079	4	p
503	503	503	4h0h	A	0.0	0.0497925311203	0.165975103734	0.0248962655602	0.165975103734	0.489626556017	0.269709543568	318.693261054	241	0.971774193548	2	r
504	504	504	4h0h	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	31.3176235918	7	0.0282258064516	2	p
505	505	505	4tq1	A	0.356589147287	0.0387596899225	0.217054263566	0.0348837209302	0.217054263566	0.15503875969	0.197674418605	353.183686945	258	0.889655172414	2	r
506	506	506	4tq1	B	0.59375	0.0	0.1875	0.0	0.1875	0.0625	0.15625	183.621510361	32	0.110344827586	2	p
507	507	507	4pkf	A	0.487747957993	0.0408401400233	0.184364060677	0.0151691948658	0.184364060677	0.0863477246208	0.18553092182	711.856651666	857	0.889927310488	3	r
508	508	508	4pkf	C	0.0	0.0	0.0810810810811	0.0	0.0810810810811	0.513513513514	0.405405405405	150.540765737	37	0.0384215991693	3	p
509	509	509	4pkf	B	0.0	0.0869565217391	0.217391304348	0.0579710144928	0.217391304348	0.188405797101	0.449275362319	128.471037377	69	0.0716510903427	3	p
510	510	510	1tji	A	0.0	0.0635593220339	0.165254237288	0.021186440678	0.165254237288	0.504237288136	0.245762711864	603.662809873	236	0.509719222462	3	r
511	511	511	1tji	C	0.0	0.0	0.428571428571	0.0	0.428571428571	0.142857142857	0.428571428571	79.1655025816	14	0.0302375809935	3	p
512	512	512	1tji	B	0.056338028169	0.0140845070423	0.169014084507	0.0281690140845	0.169014084507	0.516431924883	0.215962441315	487.975459622	213	0.460043196544	3	r
513	513	513	1tjh	A	0.0	0.0635593220339	0.190677966102	0.021186440678	0.190677966102	0.495762711864	0.228813559322	604.218335271	236	0.513043478261	3	r
514	514	514	1tjh	C	0.0	0.0	0.272727272727	0.0	0.272727272727	0.181818181818	0.545454545455	53.326255405	11	0.0239130434783	3	p
515	515	515	1tjh	B	0.0516431924883	0.0140845070423	0.173708920188	0.0281690140845	0.173708920188	0.516431924883	0.215962441315	491.045743046	213	0.463043478261	3	r
516	516	516	1tjk	A	0.429752066116	0.0743801652893	0.231404958678	0.0165289256198	0.231404958678	0.0661157024793	0.181818181818	193.59938138	121	0.960317460317	2	r
517	517	517	1tjk	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	20.420336	5	0.0396825396825	2	p
518	518	518	1nvs	A	0.272727272727	0.0757575757576	0.181818181818	0.0189393939394	0.181818181818	0.215909090909	0.234848484848	370.755151255	264	0.981412639405	2	r
519	519	519	1nvs	B	0.0	0.0	0.4	0.0	0.4	0.6	0.0	24.55670128	5	0.0185873605948	2	p
520	520	520	1nvr	A	0.295454545455	0.0606060606061	0.181818181818	0.0227272727273	0.181818181818	0.215909090909	0.223484848485	372.764279606	264	0.981412639405	2	r
521	521	521	1nvr	B	0.0	0.0	0.4	0.0	0.4	0.6	0.0	24.75507248	5	0.0185873605948	2	p
522	522	522	1nvq	A	0.299242424242	0.0606060606061	0.17803030303	0.0227272727273	0.17803030303	0.215909090909	0.223484848485	370.13527466	264	0.981412639405	2	r
523	523	523	1nvq	B	0.0	0.0	0.4	0.0	0.4	0.6	0.0	25.00270256	5	0.0185873605948	2	p
524	524	524	1tjg	A	0.0	0.0889830508475	0.182203389831	0.021186440678	0.182203389831	0.495762711864	0.21186440678	609.407246319	236	0.517543859649	3	r
525	525	525	1tjg	C	0.0	0.0	0.285714285714	0.142857142857	0.285714285714	0.0	0.571428571429	19.7409217959	7	0.015350877193	3	p
526	526	526	1tjg	B	0.0516431924883	0.0140845070423	0.154929577465	0.0328638497653	0.154929577465	0.511737089202	0.234741784038	484.725555379	213	0.467105263158	3	r
527	527	527	3ck4	A	0.882352941176	0.0	0.117647058824	0.0	0.117647058824	0.0	0.0	212.220730008	34	0.263565891473	4	r
528	528	528	3ck4	C	0.967741935484	0.0	0.0322580645161	0.0	0.0322580645161	0.0	0.0	188.038216377	31	0.240310077519	4	p
529	529	529	3ck4	B	0.909090909091	0.0	0.0909090909091	0.0	0.0909090909091	0.0	0.0	197.207538841	33	0.255813953488	4	r
530	530	530	3ck4	D	0.935483870968	0.0	0.0645161290323	0.0	0.0645161290323	0.0	0.0	188.00935893	31	0.240310077519	4	p
531	531	531	3uyr	A	0.045871559633	0.0275229357798	0.155963302752	0.0366972477064	0.155963302752	0.5	0.233944954128	537.269977349	218	0.49433106576	3	r
532	532	532	3uyr	C	0.0	0.375	0.25	0.0	0.25	0.0	0.375	23.2317682813	8	0.0181405895692	3	p
533	533	533	3uyr	B	0.0	0.0837209302326	0.176744186047	0.0232558139535	0.176744186047	0.539534883721	0.176744186047	443.250102865	215	0.487528344671	3	r
534	534	534	3lu9	A	0.0916334661355	0.0517928286853	0.167330677291	0.0358565737052	0.167330677291	0.334661354582	0.318725099602	274.795768447	251	0.781931464174	3	r
535	535	535	3lu9	C	0.0	0.0	0.44	0.0	0.44	0.08	0.48	248.597043635	25	0.0778816199377	3	p
536	536	536	3lu9	B	0.244444444444	0.0666666666667	0.355555555556	0.0	0.355555555556	0.0	0.333333333333	202.989691074	45	0.140186915888	3	p
537	537	537	4lsj	A	0.655737704918	0.0245901639344	0.122950819672	0.0	0.122950819672	0.0614754098361	0.135245901639	490.811889727	244	0.96062992126	2	r
538	538	538	4lsj	B	0.9	0.0	0.1	0.0	0.1	0.0	0.0	23.71612502	10	0.0393700787402	2	p
539	539	539	3lge	A	0.451704545455	0.0426136363636	0.221590909091	0.0170454545455	0.221590909091	0.153409090909	0.113636363636	379.298171	352	0.242090784044	8	r
540	540	540	3lge	C	0.45558739255	0.0343839541547	0.203438395415	0.0171919770774	0.203438395415	0.154727793696	0.134670487106	407.330066736	349	0.240027510316	8	r
541	541	541	3lge	B	0.451704545455	0.0426136363636	0.221590909091	0.0170454545455	0.221590909091	0.153409090909	0.113636363636	379.846242259	352	0.242090784044	8	r
542	542	542	3lge	E	0.578947368421	0.0	0.421052631579	0.0	0.421052631579	0.0	0.0	86.3512474072	19	0.0130674002751	8	p
543	543	543	3lge	D	0.45558739255	0.0343839541547	0.203438395415	0.0171919770774	0.203438395415	0.154727793696	0.134670487106	407.460741745	349	0.240027510316	8	r
544	544	544	3lge	G	0.0	0.0	0.285714285714	0.0	0.285714285714	0.0	0.714285714286	17.0723553061	7	0.00481430536451	8	p
545	545	545	3lge	F	0.578947368421	0.0	0.421052631579	0.0	0.421052631579	0.0	0.0	85.286759867	19	0.0130674002751	8	p
546	546	546	3lge	H	0.0	0.0	0.285714285714	0.0	0.285714285714	0.0	0.714285714286	16.5064977959	7	0.00481430536451	8	p
547	547	547	1cph	A	0.366666666667	0.1	0.5	0.0333333333333	0.5	0.0	0.0	87.7208367878	30	0.588235294118	2	p
548	548	548	1cph	B	0.571428571429	0.0	0.238095238095	0.047619047619	0.238095238095	0.0	0.142857142857	58.4859969524	21	0.411764705882	2	p
549	549	549	4wmb	A	0.361204013378	0.0936454849498	0.173913043478	0.0066889632107	0.173913043478	0.183946488294	0.180602006689	349.153114127	299	0.895209580838	2	r
550	550	550	4wmb	B	0.0	0.0	0.542857142857	0.0571428571429	0.542857142857	0.0	0.4	81.6091471788	35	0.104790419162	2	p
551	551	551	1svh	A	0.361194029851	0.044776119403	0.232835820896	0.0119402985075	0.232835820896	0.155223880597	0.194029850746	394.069560089	335	0.946327683616	2	r
552	552	552	1svh	B	0.368421052632	0.0	0.368421052632	0.0526315789474	0.368421052632	0.0	0.210526315789	103.58648872	19	0.0536723163842	2	p
553	553	553	1jf1	A	0.260073260073	0.021978021978	0.124542124542	0.00732600732601	0.124542124542	0.399267399267	0.186813186813	525.925774483	273	0.712793733681	3	r
554	554	554	1jf1	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.38869003	10	0.0261096605744	3	p
555	555	555	1jf1	B	0.0	0.0	0.2	0.02	0.2	0.49	0.29	191.238753635	100	0.261096605744	3	r
556	556	556	2otw	A	0.0	0.0762711864407	0.177966101695	0.0254237288136	0.177966101695	0.533898305085	0.186440677966	177.705498104	118	0.483606557377	3	r
557	557	557	2otw	C	0.0	0.0	0.909090909091	0.0909090909091	0.909090909091	0.0	0.0	96.6650969256	11	0.0450819672131	3	p
558	558	558	2otw	B	0.0	0.0521739130435	0.191304347826	0.00869565217391	0.191304347826	0.460869565217	0.286956521739	189.3739465	115	0.47131147541	3	r
559	559	559	3fqt	A	0.254545454545	0.0218181818182	0.109090909091	0.00727272727273	0.109090909091	0.403636363636	0.203636363636	533.889525391	275	0.719895287958	3	r
560	560	560	3fqt	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.7480725926	9	0.0235602094241	3	p
561	561	561	3fqt	B	0.0	0.0	0.183673469388	0.0204081632653	0.183673469388	0.540816326531	0.255102040816	180.563916396	98	0.256544502618	3	r
562	562	562	3ewt	A	0.606896551724	0.0	0.227586206897	0.0	0.227586206897	0.0551724137931	0.110344827586	238.569006388	145	0.911949685535	2	r
563	563	563	3ewt	B	0.785714285714	0.0	0.214285714286	0.0	0.214285714286	0.0	0.0	45.817112699	14	0.0880503144654	2	p
564	564	564	4lcy	A	0.255474452555	0.021897810219	0.0875912408759	0.00729927007299	0.0875912408759	0.423357664234	0.204379562044	539.337347315	274	0.715404699739	3	r
565	565	565	4lcy	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.7949087901	9	0.023498694517	3	p
566	566	566	4lcy	B	0.0	0.0	0.2	0.02	0.2	0.49	0.29	190.116433029	100	0.261096605744	3	r
567	567	567	2ck0	A	0.0509259259259	0.0	0.134259259259	0.0277777777778	0.134259259259	0.513888888889	0.273148148148	550.276479569	216	0.493150684932	3	r
568	568	568	2ck0	C	0.0	0.0	0.636363636364	0.0	0.636363636364	0.0	0.363636363636	35.9093527107	11	0.0251141552511	3	p
569	569	569	2ck0	B	0.0	0.085308056872	0.203791469194	0.0236966824645	0.203791469194	0.507109004739	0.18009478673	417.350482045	211	0.481735159817	3	r
570	570	570	2ck3	A	0.395918367347	0.0428571428571	0.173469387755	0.0183673469388	0.173469387755	0.191836734694	0.177551020408	654.566046709	490	0.156200191266	9	r
571	571	571	2ck3	C	0.389583333333	0.05	0.166666666667	0.0208333333333	0.166666666667	0.19375	0.179166666667	625.024490437	480	0.15301243226	9	r
572	572	572	2ck3	B	0.394250513347	0.0451745379877	0.158110882957	0.0184804928131	0.158110882957	0.190965092402	0.193018480493	644.369751363	487	0.155243863564	9	r
573	573	573	2ck3	E	0.351931330472	0.0472103004292	0.145922746781	0.0128755364807	0.145922746781	0.221030042918	0.221030042918	615.222607013	466	0.148549569653	9	r
574	574	574	2ck3	D	0.346895074946	0.0556745182013	0.167023554604	0.0128479657388	0.167023554604	0.214132762313	0.203426124197	617.101816455	467	0.148868345553	9	r
575	575	575	2ck3	G	0.723756906077	0.0	0.165745856354	0.0165745856354	0.165745856354	0.0220994475138	0.0718232044199	577.314249616	181	0.0576984379981	9	r
576	576	576	2ck3	F	0.351528384279	0.0262008733624	0.170305676856	0.0131004366812	0.170305676856	0.213973799127	0.224890829694	602.350963606	458	0.145999362448	9	r
577	577	577	2ck3	I	0.56	0.0	0.12	0.0	0.12	0.0	0.32	99.5893766496	25	0.00796939751355	9	p
578	578	578	2ck3	H	0.301204819277	0.0	0.168674698795	0.0361445783133	0.168674698795	0.192771084337	0.301204819277	217.500624359	83	0.026458399745	9	r
579	579	579	4e17	A	0.853658536585	0.0121951219512	0.109756097561	0.00813008130081	0.109756097561	0.0	0.0162601626016	676.536206727	246	0.897810218978	2	r
580	580	580	4e17	B	0.892857142857	0.0	0.107142857143	0.0	0.107142857143	0.0	0.0	152.018450898	28	0.102189781022	2	p
581	581	581	1jpg	A	0.250909090909	0.0218181818182	0.116363636364	0.00727272727273	0.116363636364	0.418181818182	0.185454545455	585.257482573	275	0.718015665796	3	r
582	582	582	1jpg	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	58.2029407901	9	0.023498694517	3	p
583	583	583	1jpg	B	0.0	0.0	0.212121212121	0.020202020202	0.212121212121	0.505050505051	0.262626262626	187.353951891	99	0.258485639687	3	r
584	584	584	1jpf	A	0.258181818182	0.0218181818182	0.112727272727	0.00727272727273	0.112727272727	0.410909090909	0.189090909091	559.681585157	275	0.714285714286	3	r
585	585	585	1jpf	C	0.0	0.0	0.636363636364	0.0	0.636363636364	0.0	0.363636363636	60.6177700496	11	0.0285714285714	3	p
586	586	586	1jpf	B	0.0	0.0	0.20202020202	0.020202020202	0.20202020202	0.474747474747	0.30303030303	184.940964771	99	0.257142857143	3	r
587	587	587	2j7y	A	0.70796460177	0.0398230088496	0.119469026549	0.0	0.119469026549	0.0398230088496	0.0929203539823	306.513125278	226	0.96170212766	2	r
588	588	588	2j7y	B	0.666666666667	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	19.2773912099	9	0.0382978723404	2	p
589	589	589	2j7x	A	0.701754385965	0.0394736842105	0.127192982456	0.0	0.127192982456	0.0394736842105	0.0921052631579	310.39709108	228	0.953974895397	2	r
590	590	590	2j7x	B	0.545454545455	0.0	0.454545454545	0.0	0.454545454545	0.0	0.0	32.6715402975	11	0.0460251046025	2	p
591	591	591	4z83	A	0.361194029851	0.044776119403	0.232835820896	0.0119402985075	0.232835820896	0.15223880597	0.197014925373	391.932073989	335	0.946327683616	2	r
592	592	592	4z83	B	0.368421052632	0.0	0.368421052632	0.0526315789474	0.368421052632	0.0	0.210526315789	102.885171047	19	0.0536723163842	2	p
593	593	593	1jpl	A	0.628205128205	0.0384615384615	0.121794871795	0.0	0.121794871795	0.0	0.211538461538	224.981623845	156	0.478527607362	4	r
594	594	594	1jpl	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	49.159082875	8	0.0245398773006	4	p
595	595	595	1jpl	B	0.636363636364	0.0519480519481	0.103896103896	0.0	0.103896103896	0.0	0.207792207792	221.535258115	154	0.472392638037	4	r
596	596	596	1jpl	D	0.0	0.0	0.625	0.0	0.625	0.0	0.375	48.1018491719	8	0.0245398773006	4	p
597	597	597	4tqe	A	0.0550458715596	0.0137614678899	0.155963302752	0.0275229357798	0.155963302752	0.52752293578	0.220183486239	527.214024433	218	0.480176211454	3	r
598	598	598	4tqe	C	0.0	0.0	0.9375	0.0625	0.9375	0.0	0.0	127.90794593	16	0.0352422907489	3	p
599	599	599	4tqe	B	0.0	0.0954545454545	0.172727272727	0.0272727272727	0.172727272727	0.527272727273	0.177272727273	520.975628693	220	0.484581497797	3	r
600	600	600	4f4v	A	0.4	0.1	0.366666666667	0.0333333333333	0.366666666667	0.1	0.0	94.3596714178	30	0.294117647059	4	p
601	601	601	4f4v	C	0.47619047619	0.142857142857	0.142857142857	0.0952380952381	0.142857142857	0.0	0.142857142857	58.0957231338	21	0.205882352941	4	p
602	602	602	4f4v	B	0.4	0.1	0.366666666667	0.0666666666667	0.366666666667	0.0666666666667	0.0	98.4095506889	30	0.294117647059	4	p
603	603	603	4f4v	D	0.619047619048	0.0	0.285714285714	0.0952380952381	0.285714285714	0.0	0.0	63.2552104444	21	0.205882352941	4	p
604	604	604	4f4t	A	0.4	0.1	0.333333333333	0.0	0.333333333333	0.166666666667	0.0	95.1528703044	30	0.29702970297	4	r
605	605	605	4f4t	C	0.47619047619	0.142857142857	0.0952380952381	0.047619047619	0.0952380952381	0.0952380952381	0.142857142857	59.0415103991	21	0.207920792079	4	p
606	606	606	4f4t	B	0.413793103448	0.103448275862	0.310344827586	0.0344827586207	0.310344827586	0.137931034483	0.0	91.5078390155	29	0.287128712871	4	r
607	607	607	4f4t	D	0.52380952381	0.142857142857	0.190476190476	0.047619047619	0.190476190476	0.0952380952381	0.0	63.9830591474	21	0.207920792079	4	p
608	608	608	3x2w	A	0.369047619048	0.0535714285714	0.241071428571	0.0119047619048	0.241071428571	0.151785714286	0.172619047619	392.387111963	336	0.943820224719	2	r
609	609	609	3x2w	B	0.35	0.0	0.4	0.05	0.4	0.0	0.2	119.529597627	20	0.0561797752809	2	p
610	610	610	3uef	A	0.474452554745	0.0948905109489	0.14598540146	0.00729927007299	0.14598540146	0.0583941605839	0.21897810219	357.482466473	137	0.485815602837	3	r
611	611	611	3uef	C	0.0	0.0	0.8	0.2	0.8	0.0	0.0	21.23358984	5	0.0177304964539	3	p
612	612	612	3uef	B	0.470588235294	0.0955882352941	0.139705882353	0.0147058823529	0.139705882353	0.0588235294118	0.220588235294	333.559305147	136	0.482269503546	3	r
613	613	613	3x2u	A	0.360119047619	0.0357142857143	0.241071428571	0.00892857142857	0.241071428571	0.160714285714	0.193452380952	392.535717805	336	0.943820224719	2	r
614	614	614	3x2u	B	0.35	0.0	0.35	0.0	0.35	0.1	0.2	120.003904975	20	0.0561797752809	2	p
615	615	615	4c5a	A	0.382352941176	0.0294117647059	0.205882352941	0.00653594771242	0.205882352941	0.21568627451	0.160130718954	370.879755789	306	0.495145631068	3	r
616	616	616	4c5a	C	0.0	0.0	0.5	0.0	0.5	0.0	0.5	26.3005103281	8	0.0129449838188	3	p
617	617	617	4c5a	B	0.388157894737	0.0197368421053	0.207236842105	0.00657894736842	0.207236842105	0.223684210526	0.154605263158	367.58339371	304	0.491909385113	3	r
618	618	618	4od7	A	0.529411764706	0.0	0.160427807487	0.00534759358289	0.160427807487	0.106951871658	0.197860962567	273.309771567	187	0.963917525773	2	r
619	619	619	4od7	B	0.0	0.0	0.285714285714	0.142857142857	0.285714285714	0.0	0.571428571429	29.0268883265	7	0.0360824742268	2	p
620	620	620	4ivy	A	0.698275862069	0.0129310344828	0.129310344828	0.0	0.129310344828	0.0387931034483	0.120689655172	320.196847699	232	0.483333333333	4	r
621	621	621	4ivy	C	0.6	0.0	0.4	0.0	0.4	0.0	0.0	27.07029461	10	0.0208333333333	4	p
622	622	622	4ivy	B	0.694323144105	0.0262008733624	0.157205240175	0.0	0.157205240175	0.0393013100437	0.0829694323144	313.601465302	229	0.477083333333	4	r
623	623	623	4ivy	D	0.777777777778	0.0	0.222222222222	0.0	0.222222222222	0.0	0.0	21.1477585679	9	0.01875	4	p
624	624	624	3o41	A	0.0504587155963	0.0275229357798	0.137614678899	0.0229357798165	0.137614678899	0.545871559633	0.215596330275	553.157633101	218	0.486607142857	3	r
625	625	625	3o41	C	0.0	0.0	0.4	0.0	0.4	0.0	0.6	64.89835379	10	0.0223214285714	3	p
